"No certificates","Сертификаттар жоқ"
"No changes made","Ешқандай өзгерістер енгізілген жоқ"
"No changes to save","Сақталатын өзгерістер жоқ"
"No chapters yet","Әлі тараулар жоқ"
"No courses added to this batch","Бұл топтамаға ешқандай курс қосылмаған"
"No courses added yet.","Әлі курстар қосылмаған."
"No courses created","Құрылған курстар"
"No courses under review","Қаралып жатқан курстар жоқ"
"No deadline","Мерзімсіз"
"No feedback received yet.","Пікір әлі алынған жоқ."
"No images found for ""{0}"".","""{0}"" үшін суреттер табылмады."
"No introduction","Кіріспе жоқ"
"No live classes scheduled","Тікелей сабақ жоспарланбаған"
"No LMS yet","Әлі LMS жоқ"
"No members added yet.","Мүшелер әлі қосылмаған."
"No members found.","Ешбір мүше табылмады."
"No Notifications","Хабарландырулар жоқ"
"No other published courses available","Басқа жарияланған курстар жоқ"
"No paid course sales yet.","Ақылы курс сатылымы әлі жоқ."
"No payment gateway is configured. Please contact the administrator.","Ешбір төлем шлюзі конфигурацияланбаған. Әкімшіге хабарласыңыз."
"No payout requests yet.","Төлем туралы сұраулар әлі жоқ."
"No questions added yet","Сұрақтар әлі қосылмаған"
"No Quiz submissions found","Ешқандай сауалнамалар табылмады"
"No quizzes added yet.","Ешбір сұрақ әлі қосылмаған."
"No read notifications","Оқылған хабарландырулар жоқ"
"No Recording","Жазба жоқ"
"No results","Нәтиже жоқ"
"No results found","Нәтиже табылмады"
"No slots available for the selected course.","Таңдалған курс үшін бос орындар жоқ."
"No statistics available for this video.","Бұл бейнеге қатысты статистика жоқ."
"No students enrolled yet","Әлі бірде-бір студент тіркелген жоқ"
"No students in this batch","Бұл топта студенттер жоқ"
"No students match your search","Сіздің іздеуіңізге сәйкес келетін студенттер жоқ"
"No thumbnail","Нобай жоқ"
"No unread notifications","Оқылмаған хабарландырулар жоқ"
"No Upcoming Evaluations","Алдағы бағалаулар жоқ"
"No {0}","{0} жоқ"
"No {0} Found","{0} табылмады"
"No {0} match {1}","{0} {1} сәйкес келмейді"
"No.","Жоқ."
"Non-profit or Government","Коммерциялық емес немесе үкімет"
"Not Allowed","Рұқсат етілмеген"
"Not Applicable","Қолданылуы мүмкін емес"
"Not Attempted","Әрекет жасалмады"
"Not Available for Preview","Алдын ала қарау үшін қолжетімді емес"
"Not Graded","Бағаланбаған"
"Not Permitted","Рұқсат етілмеген"
"Not Saved","Сақталмаған"
"Not saved","Сақталмаған"
"Not yet open for enrollment.","Тіркелу үшін әлі ашық емес."
"Note","Ескерту"
"Notes","Ескертпелер"
"Notification Sent","Хабарландыру жіберілді"
"Notifications","Хабарландырулар"
"Notifications you have read will appear here.","Сіз оқыған хабарландырулар осы жерде пайда болады."
"Notify me when available","Қол жетімді болғанда маған хабарлаңыз"
"Notion","Ұғым"
"Number of seats available","Қол жетімді орындар саны"
"Number of Students","Оқушылар саны"
"OAuth Client ID","OAuth клиент идентификаторы"
"of","-ның"
"Office close to Home","Үйге жақын кеңсе"
"Offline","Офлайн"
"On demand course video","Сұраныс бойынша курстық бейне"
"On site","Сайтта"
"On-site","Сайтта"
"Onboard my existing learners","Менің бұрыннан бар оқушыларымды қосыңыз"
"Once","Бір рет"
"Once again, congratulations on this significant accomplishment.","Осы маңызды жетістікпен тағы да құттықтаймын."
"Once the moderator grades your submission, you'll find the details here.","Модератор сіздің жіберуіңізге баға бергеннен кейін, мәліметтерді осы жерден табасыз."
"Online","Онлайн"
"Online payment is temporarily unavailable.","Онлайн төлем уақытша қолжетімсіз."
"Only document file of type .doc or .docx are allowed.","Тек .doc немесе .docx түріндегі құжат файлына рұқсат етіледі."
"Only files of type {0} will be accepted.","{0} түріндегі файлдар ғана қабылданады."
"Only image data is allowed in quiz answers.","Викторина жауаптарында тек сурет деректеріне рұқсат етіледі."
"Only PDF files are allowed.","Тек PDF файлдарына рұқсат етіледі."
"Only show assignments from the current course","Тек ағымдағы курстағы тапсырмаларды көрсетіңіз"
"Only show batches that offer a certificate","Тек сертификат ұсынатын топтамаларды көрсетіңіз"
"Only show courses that offer a certificate","Тек сертификат ұсынатын курстарды көрсетіңіз"
"Only zip files are allowed","Тек zip файлдарына рұқсат етіледі"
"Only ZIP files are allowed.","Тек ZIP файлдарына рұқсат етіледі."
"Only {0} file is allowed.","Тек {0} файлына рұқсат етіледі."
"Open","Ашық"
"Open Assignment","Тапсырманы ашу"
"Open Course","Ашық курс"
"Open edX","edX ашыңыз"
"Open Ended","Ашық аяқталды"
"Open in new tab","Жаңа қойындыда ашыңыз"
"Open PDF in a new tab","PDF файлын жаңа қойындыда ашыңыз"
"Open the ","ашыңыз "
"Open the PDF in a new tab","PDF файлын жаңа қойындыда ашыңыз"
"Open to","үшін ашық"
"Open to Work","Жұмысқа ашық"
"Option","Опция"
"Option 1","1-нұсқа"
"Option 10","10-нұсқа"
"Option 2","2-нұсқа"
"Option 3","3-нұсқа"
"Option 4","4-нұсқа"
"Option 5","5-нұсқа"
"Option 6","6-нұсқа"
"Option 7","7-нұсқа"
"Option 8","8-нұсқа"
"Option 9","9-нұсқа"
"Options","Параметрлер"
"Orange","Апельсин"
"Order ID","Тапсырыс идентификаторы"
"Organization","Ұйымдастыру"
"Original Amount","Бастапқы сома"
"Other","Басқа"
"Others","Басқалар"
"others","басқалар"
"Our Popular Courses","Біздің танымал курстар"
"Our Upcoming Batches","Біздің алдағы топтамаларымыз"
"Output","Шығару"
"Oversee all users, content, and system settings","Барлық пайдаланушыларды, мазмұнды және жүйе параметрлерін бақылаңыз"
"Overview","Шолу"
"Owner","Меншік иесі"
"Page deleted successfully","Бет сәтті жойылды"
"Page not found","Бет табылмады"
"Paid","Ақылы"
"Paid Batch","Ақылы топтама"
"paid batches","төленген партиялар"
"Paid Certificate","Ақылы сертификат"
"Paid certificate","Ақылы сертификат"
"paid certificates","ақылы сертификаттар"
"Paid Course","Ақылы курс"
"Paid course","Ақылы курс"
"paid courses","ақылы курстар"
"PAN","PAN"
"PAN Number","PAN нөмірі"
"Part Time","Жартылай уақыт"
"Partially Complete","Ішінара толық"
"Pass","Өту"
"Passed","Өтті"
"Passing Percentage","Өту пайызы"
"Password","Құпия сөз"
"Password is required","Құпия сөз қажет"
"Paste","Қою"
"Paste a YouTube link","YouTube сілтемесін қойыңыз"
"Paste a YouTube link, or upload a video file (MP4, WebM, or OGG) to show a preview on the course page.","Курс бетінде алдын ала қарауды көрсету үшін YouTube сілтемесін қойыңыз немесе бейне файлды жүктеп салыңыз (MP4, WebM немесе OGG)."
"Pause","Кідірту"
"Pay in the Halyk app","Halyk қолданбасында төлеңіз"
"Pay with Halyk ePay","Halyk ePay арқылы төлеңіз"
"Payment","Төлем"
"Payment Country","Төлем елі"
"Payment Details","Төлем мәліметтері"
"Payment details","Төлем мәліметтері"
"Payment details saved","Төлем мәліметтері сақталды"
"Payment for ","үшін төлем "
"Payment For Certificate","Сертификат үшін төлем"
"Payment for Certificate","Сертификат үшін төлем"
"Payment For Document","Құжат үшін төлем"
"Payment for Document","Құжат үшін төлем"
"Payment For Document Type","Құжат түрі үшін төлем"
"Payment for Document Type","Құжат түрі үшін төлем"
"Payment Gateway","Төлем шлюзі"
"Payment gateway deleted successfully","Төлем шлюзі сәтті жойылды"
"Payment ID","Төлем идентификаторы"
"Payment is required to enroll in this batch.","Бұл топтамаға тіркелу үшін төлем қажет."
"Payment method","Төлем әдісі"
"Payment Received","Төлем алынды"
"Payment Reminder Template","Төлем туралы еске салу үлгісі"
"Payment Settings","Төлем параметрлері"
"Payments app is not installed","Төлемдер қолданбасы орнатылмаған"
"Payments app required","Төлемдер қолданбасы қажет"
"Payout marked as paid","Төлем төленген деп белгіленді"
"Payout requested","Төлем сұралды"
"Payout requests","Төлем сұраулары"
"Payout rules","Төлем ережелері"
"PDF","PDF"
"PDF document","PDF құжаты"
"Pending","Күтуде"
"People","Адамдар"
"Percentage","Пайыз"
"Percentage (e.g. 70%)","Пайыз (мысалы, 70%)"
"Percentage Discount","Пайыздық жеңілдік"
"Percentage/Status","Пайыз /Status"
"Persona","Тұлға"
"Persona Captured","Тұтқынға алынған адам"
"Personal Business","Жеке бизнес"
"Phone Number","Телефон нөмірі"
"Pink","Қызғылт"
"Platform","Платформа"
"Platform commission","Платформа комиссиясы"
"Play","Ойнау"
"Play video","Бейнені ойнату"
"Please accept the terms to continue.","Жалғастыру үшін шарттарды қабылдаңыз."
"Please add <a href='{0}'>{1}</a> for <a href='{2}'>{3}</a> to send calendar invites for evaluations.","Evalu үшін күнтізбе шақыруларын жіберу үшін <a href='{0}'>{1}</a> <a href='{2}'>{3}</a> қосыңыз."
"Please attach a SCORM package before saving this chapter.","Осы тарауды сақтамас бұрын SCORM бумасын тіркеңіз."
"Please click on the following button to set your new password","Жаңа құпия сөзді орнату үшін келесі түймені басыңыз"
"Please complete the previous course to unlock this one.","Осы курсты ашу үшін алдыңғы курсты аяқтаңыз."
"Please enable the Google Meet account to use this feature.","Бұл мүмкіндікті пайдалану үшін Google Meet есептік жазбасын қосыңыз."
"Please enable the zoom account to use this feature.","Бұл мүмкіндікті пайдалану үшін масштабтау есептік жазбасын қосыңыз."
"Please enroll for this course to view this lesson","Осы сабақты көру үшін осы курсқа жазылыңыз"
"Please ensure that the billing name you enter is correct, as it will be used on your invoice.","Сіз енгізген шот атауының дұрыс екеніне көз жеткізіңіз, себебі ол шот-фактурада пайдаланылады."
"Please ensure that you complete all the questions in {0} minutes.","Барлық сұрақтарды {0} минуттарында толтырғаныңызға көз жеткізіңіз."
"Please enter a coupon code","Купон кодын енгізіңіз"
"Please enter a title.","Тақырып енгізіңіз."
"Please enter a valid Contact Us Email.","Жарамды Бізбен байланысу электрондық поштасын енгізіңіз."
"Please enter a valid Contact Us URL.","Жарамды Бізбен байланысу URL мекенжайын енгізіңіз."
"Please enter a valid email.","Жарамды электрондық поштаны енгізіңіз."
"Please enter a valid time in the format HH:mm.","ЖС:мм пішімінде жарамды уақытты енгізіңіз."
"Please enter a valid timestamp","Жарамды уақыт белгісін енгізіңіз"
"Please enter a valid URL.","Жарамды URL мекенжайын енгізіңіз."
"Please fill the mandatory fields: {0}","Міндетті өрістерді толтырыңыз: {0}"
"Please install the Payments App to create a paid batch. Refer to the documentation for more details. {0}","Ақылы топтаманы жасау үшін Төлемдер қолданбасын орнатыңыз. Қосымша мәліметтер алу үшін құжаттаманы қараңыз. {0}"
"Please install the Payments App to create a paid course. Refer to the documentation for more details. {0}","Ақылы курс жасау үшін Төлемдер қолданбасын орнатыңыз. Қосымша мәліметтер алу үшін құжаттаманы қараңыз. {0}"
"Please let us know where you heard about us from.","Біз туралы қайдан естігеніңізді хабарлаңыз."
"Please log in to enroll in this program.","Осы бағдарламаға тіркелу үшін жүйеге кіріңіз."
"Please login to access the quiz.","Викторинаға кіру үшін жүйеге кіріңіз."
"Please login to continue with payment.","Төлемді жалғастыру үшін жүйеге кіріңіз."
"Please login to view program details.","Бағдарлама мәліметтерін көру үшін жүйеге кіріңіз."
"Please login to view programs.","Бағдарламаларды көру үшін жүйеге кіріңіз."
"Please make sure to schedule your evaluation before this date.","Осы күнге дейін бағалауды жоспарлауды ұмытпаңыз."
"Please prepare well and be on time for the evaluations.","Жақсы дайындалып, бағалауға уақытында келіңіз."
"Please provide an answer or upload a file before submitting.","Жібермес бұрын жауап беріңіз немесе файлды жүктеп салыңыз."
"Please provide your consent to proceed with the payment","Төлемді жалғастыруға келісіміңізді беріңіз"
"Please provide your consent to proceed with the payment.","Төлемді жалғастыруға келісіміңізді беріңіз."
"Please read the following instructions carefully before starting the quiz","Викторинаны бастамас бұрын келесі нұсқауларды мұқият оқып шығыңыз"
"Please run the code to execute the test cases.","Сынақ жағдайларын орындау үшін кодты іске қосыңыз."
"Please select a category.","Санат таңдаңыз."
"Please select a conferencing provider and add an account to the batch to create live classes.","Тікелей сабақтарды жасау үшін конференция провайдерін таңдап, бумаға тіркелгіні қосыңыз."
"Please select a course","Курсты таңдаңыз"
"Please select a course to view available slots.","Қол жетімді слоттарды көру үшін курсты таңдаңыз."
"Please select a date.","Күнді таңдаңыз."
"Please select a duration.","Ұзақтығын таңдаңыз."
"Please select a future date and time.","Болашақ күн мен уақытты таңдаңыз."
"Please select a Google Meet account for this batch.","Осы топтама үшін Google Meet есептік жазбасын таңдаңыз."
"Please select a member","Мүше таңдаңыз"
"Please select a payment for the purchased certificate.","Сатып алынған сертификат үшін төлемді таңдаңыз."
"Please select a quiz","Викторина таңдаңыз"
"Please select a slot for your evaluation.","Бағалау үшін ұяшықты таңдаңыз."
"Please select a student to enroll.","Тіркелу үшін студентті таңдаңыз."
"Please select a time.","Уақытты таңдаңыз."
"Please select a timezone.","Уақыт белдеуін таңдаңыз."
"Please select a Zoom account for this batch.","Осы топтама үшін Zoom тіркелгісін таңдаңыз."
"Please select an option","Опцияны таңдаңыз"
"Please select your state from the list.","Тізімнен мемлекетіңізді таңдаңыз."
"Please select your state.","Мемлекетіңізді таңдаңыз."
"Please take appropriate action at {0}","{0} мекенжайында тиісті әрекетті орындаңыз"
"Please upload a SCORM package","SCORM бумасын жүктеп салыңыз"
"Please upload an MP4, WebM, or OGG video. Formats like .MOV can't be played in the browser.","MP4, WebM немесе OGG бейнесін жүктеп салыңыз. .MOV сияқты пішімдерді браузерде ойнату мүмкін емес."
"Please upload your resume","Түйіндемеңізді жүктеп салыңыз"
"Point of Score (e.g. 70)","Ұпай ұпайы (мысалы, 70)"
"Poke around a sample course.","Үлгі курсты айналдырыңыз."
"Possibilities","Мүмкіндіктер"
"Possibility","Мүмкіндік"
"Possible Answer 1","Мүмкін жауап 1"
"Possible Answer 10","Мүмкін жауап 10"
"Possible Answer 2","Мүмкін жауап 2"
"Possible Answer 3","Мүмкін жауап 3"
"Possible Answer 4","Мүмкін жауап 4"
"Possible Answer 5","Мүмкін жауап 5"
"Possible Answer 6","Мүмкін жауап 6"
"Possible Answer 7","Мүмкін жауап 7"
"Possible Answer 8","Мүмкін жауап 8"
"Possible Answer 9","Мүмкін жауап 9"
"Post","Пост"
"Postal Code","Пошта индексі"
"Powered by Frappe Learning","Frappe Learning арқылы қуатталған"
"Powered by YU-LMS","YU-LMS платформасында"
"Preferred Function","Таңдаулы функция"
"Preferred Functions","Таңдаулы функциялар"
"Preferred Industries","Артықшылықты салалар"
"Preferred Industry","Таңдаулы сала"
"Preferred Location","Таңдаулы орын"
"Prevent Skipping Videos","Бейнелерді өткізіп жіберуге жол бермеңіз"
"Preview Image","Кескінді алдын ала қарау"
"Preview Video","Бейнені алдын ала қарау"
"Preview video","Бейнені алдын ала қарау"
"Previous","Алдыңғы"
"Previous lesson","Алдыңғы сабақ"
"Previous page","Алдыңғы бет"
"Previous question","Алдыңғы сұрақ"
"Price must be a positive number for {0}.","{0} үшін баға оң сан болуы керек."
"Pricing","Баға белгілеу"
"Pricing and Certification","Баға және сертификаттау"
"Pricing and certification","Баға және сертификаттау"
"Primary","Негізгі"
"Primary Countries","Бастапқы елдер"
"Privacy","Құпиялылық"
"private","жеке"
"Private Information includes your Grade and Work Environment Preferences","Жеке ақпарат баға мен жұмыс ортасының теңшелімдерін қамтиды"
"Problem Statement","Мәселе туралы мәлімдеме"
"Proceed to Payment","Төлемге өтіңіз"
"Production only","Тек өндіріс"
"Profession","Мамандық"
"Profile Image","Профиль суреті"
"Profile updated successfully","Профиль сәтті жаңартылды"
"Program Courses","Бағдарлама курстары"
"Program created successfully","Бағдарлама сәтті жасалды"
"Program deleted successfully","Бағдарлама сәтті жойылды"
"Program Member","Бағдарлама мүшесі"
"Program Members","Бағдарлама мүшелері"
"Program updated successfully","Бағдарлама сәтті жаңартылды"
"Programming Exercise","Бағдарламалау жаттығуы"
"Programming Exercise created successfully","Бағдарламалау жаттығуы сәтті жасалды"
"Programming Exercise deleted successfully","Бағдарламалау жаттығуы сәтті жойылды"
"Programming Exercise Progress","Бағдарламалау жаттығуының орындалу барысы"
"Programming Exercise Submission","Бағдарламалау жаттығуын жіберу"
"Programming Exercise Submissions","Бағдарламалау жаттығулары"
"Programming Exercise updated successfully","Бағдарламалау жаттығуы сәтті жаңартылды"
"Programming Exercises","Бағдарламалау жаттығулары"
"Programs","Бағдарламалар"
"Progress","Прогресс"
"Progress (%)","Барысы (%)"
"Progress Distribution","Прогресстің таралуы"
"Progress is already recorded for this lesson.","Бұл сабақта үлгерім жазылып қойған."
"Progress of students in courses and assessments","Студенттердің курстар мен бағалаудағы үлгерімі"
"Progress Summary","Барысы туралы қорытынды"
"Progress Summary for {0}","{0} үшін орындалу барысы"
"Public navigation","Қоғамдық навигация"
"Publish","Жариялау"
"Publish batch","Топтаманы жариялау"
"Publish course","Курсты жариялау"
"Publish my first course","Менің бірінші курсымды жариялау"
"Publish on Participant Page","Қатысушы бетінде жариялау"
"Published","Жарияланды"
"Published Courses","Жарияланған курстар"
"Published On","Жарияланған күні"
"Purchased Certificate","Сатып алынған сертификат"
"Purple","Күлгін"
"Python","Python"
"Question","Сұрақ"
"Question added successfully","Сұрақ сәтті қосылды"
"Question Detail","Сұрақтың егжей-тегжейі"
"Question Name","Сұрақтың аты"
"Question not found in this quiz.","Бұл викторинада сұрақ табылмады."
"Question updated successfully","Сұрақ сәтті жаңартылды"
"Question {0}","Сұрақ {0}"
"Questions","Сұрақтар"
"Questions deleted successfully","Сұрақтар сәтті жойылды"
"Questions marked for review","Тексеру үшін белгіленген сұрақтар"
"Quiz","Викторина"
"Quiz deleted successfully","Викторина сәтті жойылды"
"Quiz ID","Викторина идентификаторы"
"Quiz is not available to Guest users. Please login to continue.","Викторина Қонақ пайдаланушылар үшін қолжетімді емес. Жалғастыру үшін жүйеге кіріңіз."
"Quiz must be a string.","Викторина жол болуы керек."
"Quiz Progress","Викторинаның барысы"
"quiz results","викторина нәтижелері"
"Quiz Submission","Викторинаны жіберу"
"Quiz Submissions","Викторинаға жіберулер"
"Quiz Summary","Викторинаның қорытындысы"
"Quiz Title","Викторина тақырыбы"
"Quiz topic","Викторина тақырыбы"
"Quiz topics","Викторина тақырыптары"
"Quiz updated successfully","Викторина сәтті жаңартылды"
"Quiz will appear at the bottom of the lesson.","Викторина сабақтың төменгі жағында пайда болады."
"Quizzes","Тесттер"
"Quizzes in this video","Бұл видеодағы викториналар"
"Randomize the order of questions for each attempt.","Әрбір әрекет үшін сұрақтардың ретін кездейсоқ анықтаңыз."
"Rating","Рейтинг"
"Rating cannot be 0","Рейтинг 0 болуы мүмкін емес"
"Raven channel recreated","Raven арнасы қайта жасалды"
"Raven Integration is not installed","Raven Integration орнатылмаған"
"Raven is not installed","Raven орнатылмаған"
"Raven workspace recreated","Raven жұмыс кеңістігі қайта жасалды"
"Read","Оқылған"
"Reason","Себеп"
"Recreate channel","Арнаны қайта жасау"
"Recreate workspace","Жұмыс кеңістігін қайта жасау"
"Red","Қызыл"
"Redeemed","Өтелді"
"Redemption Count","Өтеу саны"
"Redemptions Count","Өтеу саны"
"Reference DocName","Анықтама құжат атауы"
"Reference DocType","Анықтамалық құжат түрі"
"Reference Document Type","Анықтамалық құжат түрі"
"Reference Name","Анықтама атауы"
"Refresh session","Сеансты жаңарту"
"Regards","Құрметпен"
"Register Now","Қазір тіркеліңіз"
"Registered but disabled","Тіркелген, бірақ өшірілген"
"Related Courses","Қатысты курстар"
"Remote","Қашықтан"
"Remove","Жою"
"Remove coupon","Купонды жою"
"Remove file","Файлды жою"
"Remove Highlight","Бөлектеуді жою"
"Remove image","Кескінді жою"
"Remove members?","Мүшелерді жою керек пе?"
"Remove option","Опцияны жою"
"Remove possibility","Мүмкіндікті жою"
"Remove quiz","Викторинаны жою"
"Remove row","Жолды жою"
"Remove submission","Жіберуді жою"
"Remove tag","Тегті жою"
"Remove the image to pick a color instead.","Оның орнына түс таңдау үшін суретті алып тастаңыз."
"Remove video","Бейнені жою"
"Remove {0} members","{0} мүшелерін жойыңыз"
"Rename","Атын өзгерту"
"Replace","Ауыстыру"
"Reply actions","Жауап беру әрекеттері"
"Reply cannot be empty.","Жауап бос болмауы керек."
"Reply To","Жауап беру"
"Reply To is required","Жауап беру қажет"
"Request for Mentorship","Менторлыққа сұраныс"
"Request Invite","Шақыруды сұрау"
"Requested","Сұралған"
"Result","Нәтиже"
"Resume","Резюме"
"Resume Video","Бейнені жалғастыру"
"Resume where you left off","Тоқтаған жерден жалғастырыңыз"
"Review","Қарау"
"Role","Рөл"
"Role Preference","Рөл таңдауы"
"Role updated successfully","Рөл сәтті жаңартылды"
"Roles","Рөлдер"
"Route","Маршрут"
"Row #{0} Date cannot be outside the batch duration.","Жол #{0} Күн топтама ұзақтығынан тыс болуы мүмкін емес."
"Row #{0} End time cannot be outside the batch duration.","Жол #{0} Аяқталу уақыты топтама ұзақтығынан тыс болуы мүмкін емес."
"Row #{0} Start time cannot be greater than or equal to end time.","#{0} жолының басталу уақыты аяқталу уақытынан үлкен немесе оған тең болмауы керек."
"Row #{0} Start time cannot be outside the batch duration.","#{0} жолының басталу уақыты топтама ұзақтығынан тыс болуы мүмкін емес."
"Row actions","Қатар әрекеттері"
"Rows {0} have the duplicate questions.","{0} жолдарында қайталанатын сұрақтар бар."
"Rule actions","Ереже әрекеттері"
"Rule type","Ереже түрі"
"Rule types could not be loaded, so rule changes are not being saved. Reload the page to try again.","Ереже түрлерін жүктеу мүмкін болмады, сондықтан ереже өзгерістері сақталмайды. Әрекетті қайталау үшін бетті қайта жүктеңіз."
"Run","Жүгіру"
"Running","Жүгіру"
"Russia","Ресей"
"Rust","Тот"
"Sales","Сатылымдар"
"Saturday","сенбі"
"Save","Сақтау"
"Save and add first lesson","Сақтау және бірінші сабақты қосу"
"Save and add lesson","Сақтау және сабақ қосу"
"Save label","Белгіні сақтау"
"Save payment details","Төлем мәліметтерін сақтаңыз"
"Saved. This format can't be previewed here.","Сақталды. Бұл пішімді мұнда алдын ала қарау мүмкін емес."
"saving...","сақтау..."
"Schedule","Кесте"
"Schedule an evaluation to get certified.","Сертификат алу үшін бағалауды жоспарлаңыз."
"Schedule your evaluation","Бағалауды жоспарлаңыз"
"Scheduled Flow","Жоспарланған ағын"
"School","Мектеп"
"Score","Балл"
"Score Out Of","Ұпай"
"Score out of","Ұпай"
"SCORM","SCORM"
"SCORM Content","SCORM мазмұны"
"SCORM Package","SCORM пакеті"
"SCORM Package Path","SCORM пакетінің жолы"
"scorm_package name must be a string","scorm_package атауы жол болуы керек"
"Search","Іздеу"
"Search accounts","Есептік жазбаларды іздеу"
"Search applications","Қолданбаларды іздеу"
"Search badges","Танымбелгілерді іздеу"
"Search by keyword","Кілт сөз бойынша іздеу"
"Search categories","Санаттарды іздеу"
"Search coupons","Купондарды іздеу"
"Search engine (Google, etc.)","Іздеу жүйесі (Google, т.б.)"
"Search for an icon","Белгішені іздеңіз"
"Search gateways","Іздеу шлюздері"
"Search images by keyword","Суреттерді кілт сөз бойынша іздеу"
"Search jobs","Жұмыс іздеу"
"Search members","Мүшелерді іздеу"
"Search students","Оқушыларды іздеу"
"Search Template","Үлгіні іздеу"
"Search...","Іздеу..."
"Seat Count","Орын саны"
"Seat count cannot be negative.","Орындар саны теріс болуы мүмкін емес."
"Seat Left","Сол жақ орындық"
"Seats Left","Орындар солға"
"section","бөлім"
"Section 1","1-бөлім"
"sections","бөлімдер"
"See all","Барлығын көру"
"See less","Аз көру"
"See more","Толығырақ"
"Seek","Іздеу"
"Select a channel to view its rules.","Ережелерін көру үшін арнаны таңдаңыз."
"Select a country","Елді таңдаңыз"
"Select a lesson on the right to start editing.","Өңдеуді бастау үшін оң жақтағы сабақты таңдаңыз."
"Select a Programming Exercise","Бағдарламалау жаттығуын таңдаңыз"
"Select a question","Сұрақты таңдаңыз"
"Select a question to view the thread","Жіпті көру үшін сұрақты таңдаңыз"
"Select a quiz","Викторинаны таңдаңыз"
"Select a state","Күйді таңдаңыз"
"Select a workspace to view its rules.","Ережелерін көру үшін жұмыс кеңістігін таңдаңыз."
"Select an Assignment","Тапсырманы таңдаңыз"
"Select category","Санатты таңдаңыз"
"Select currency","Валютаны таңдаңыз"
"Select Date","Күнді таңдаңыз"
"Select evaluator","Бағалаушыны таңдаңыз"
"Select from questions you have already created","Жасаған сұрақтардың ішінен таңдаңыз"
"Select instructors","Оқытушыларды таңдаңыз"
"Select Payment Gateway","Төлем шлюзін таңдаңыз"
"Select related courses","Сәйкес курстарды таңдаңыз"
"Select timezone","Уақыт белдеуін таңдаңыз"
"Select video","Бейнені таңдаңыз"
"Select {0}","{0} таңдаңыз"
"Selected rows","Таңдалған жолдар"
"Self enrollment","Өзін-өзі тіркеу"
"Sell an evaluator-graded certificate alongside this free course.","Осы тегін курспен қатар бағалаушы бағалаған сертификатты сатыңыз."
"Selling a paid course or certificate needs the Payments app. Install it from the Frappe Marketplace, then turn on pricing here.","Ақылы курсты немесе сертификатты сату үшін Төлемдер қолданбасы қажет. Оны Frappe Marketplace-тен орнатыңыз, содан кейін бағаны осы жерден қосыңыз."
"Send","Жіберу"
"Send calendar invite for evaluations","Бағалау үшін күнтізбе шақыруын жіберіңіз"
"Send Confirmation Email","Растау электрондық поштасын жіберу"
"Send Email","Электрондық поштаны жіберу"
"Send Email to {0}","{0} мекенжайына электрондық поштаны жіберу"
"Send Notification for Published Batches","Жарияланған топтамалар үшін хабарландыру жіберу"
"Send Notification for Published Courses","Жарияланған курстар туралы хабарландыру жіберу"
"Send Payment Reminders for Batch","Пакет үшін төлем туралы еске салғыштарды жіберу"
"Send Payment Reminders for Course","Курс үшін төлем туралы ескертулерді жіберіңіз"
"Sending","Жіберу"
"Sending & Inbox","Жіберу және кіріс жәшігі"
"SEO","SEO"
"service must be a string","қызмет жол болуы керек"
"Session End Time","Сеанстың аяқталу уақыты"
"Session refreshed successfully","Сеанс сәтті жаңартылды"
"Session Start Time","Сеанстың басталу уақыты"
"Set Color","Түс орнату"
"Set the name of your brand. Appears in the left sidebar.","Брендіңіздің атын орнатыңыз. Сол жақ бүйірлік тақтада пайда болады."
"Set up your first course and lessons.","Бірінші курс пен сабақтарды орнатыңыз."
"Set your Password","Құпия сөзіңізді орнатыңыз"
"Setting up","Орнату"
"Setting up payment gateway","Төлем шлюзін орнату"
"Settings","Баптаулар"
"Settings is only available on a larger screen.","Параметрлер тек үлкенірек экранда қолжетімді."
"Setup Email","Электрондық поштаны орнату"
"Share on","Бөлісіңіз"
"Short Description","Қысқаша сипаттама"
"Short description","Қысқаша сипаттама"
"Short description of the batch","Топтаманың қысқаша сипаттамасы"
"Short Introduction","Қысқаша кіріспе"
"Short introduction","Қысқаша кіріспе"
"Show Answer","Жауапты көрсету"
"Show Answers","Жауаптарды көрсету"
"Show day view in timetable","Кестеде күн көрінісін көрсету"
"Show live class","Тікелей сабақты көрсету"
"Show more instructors","Көбірек нұсқаушыларды көрсетіңіз"
"Show Submission History","Жіберу тарихын көрсету"
"Show Tab in Batch","Қойынды топтамада көрсету"
"Show USD Equivalent","АҚШ доллары эквивалентін көрсетіңіз"
"Shuffle Questions","Аралас сұрақтар"
"Sidebar","Бүйірлік тақта"
"Sidebar Items","Бүйірлік тақта элементтері"
"Sign up","Тіркелу"
"Sign Up is disabled","Тіркелу өшірілген"
"Signup Settings","Тіркелу параметрлері"
"Signup successful. Please ask your administrator to verify your sign-up.","Тіркелу сәтті. Әкімшіден тіркелуіңізді растауын сұраңыз."
"Signup successful. Please check your email for verification.","Тіркелу сәтті. Растау үшін электрондық поштаңызды тексеріңіз."
"Signups","Тіркелулер"
"Signups per day","Күнделікті тіркелулер"
"Skill","Шеберлік"
"Skill Details","Дағды туралы мәліметтер"
"Skill Name","Дағды атауы"
"Skills","Дағдылар"
"Skip","Өткізіп жіберу"
"Skip for now","Әзірге өткізіп жіберіңіз"
"Skip to main content","Негізгі мазмұнға өту"
